Model,neighbors,ntables,nbits,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,similarity_time,indexing_time,candidates_retrieval_time,similarity_matrix_time,nDCGRendle2020_pct_change,Recall_pct_change,HR_pct_change,Precision_pct_change,MAP_pct_change,MRR_pct_change,similarity_time_pct_change,indexing_time_pct_change,candidates_retrieval_time_pct_change,similarity_matrix_time_pct_change
ItemKNN::rp_faiss,200,1,2,0.18185759123244047,0.1380707606619744,0.7576063203899815,0.122146579257018,0.16844693708489925,0.4009012917434774,1.5564639568328857,0.05345892906188965,0.05418801307678223,1.2360432147979736,,,,,,,,,,
ItemKNN::rp_faiss,200,1,4,0.14236900138876693,0.10610127451168642,0.7006219532694571,0.09510001680954783,0.13253775808403065,0.344626613473187,1.640005111694336,0.05085897445678711,0.05916595458984375,1.2833058834075928,-21.714017862032154,-23.154421687120163,-7.521633015309515,-22.1427096951765,-21.31779872184315,-14.037040894918984,5.367368418311513,-4.863461821490212,9.186425614107652,3.823706812495553
ItemKNN::rp_faiss,200,1,8,0.13105805362847803,0.10398538929147355,0.711716254832745,0.09180534543620777,0.1180228257970257,0.3066436766834029,1.779222011566162,0.06549906730651855,0.058808088302612305,1.287787914276123,-7.944810773380439,-1.9942128216186683,1.583493282149706,-3.4644277507733023,-10.951545051639023,-11.021475215447719,8.488808899381862,28.785662719507954,-0.6048517085751159,0.3492566290297816
ItemKNN::rp_faiss,200,1,16,0.1477112856197229,0.11780075200326583,0.7377710539586485,0.10316019499075475,0.13253875939696513,0.3318296801113202,1.9446673393249512,0.05458879470825195,0.06351113319396973,1.4238739013671875,12.706759737523111,13.285869107117998,3.660840812470467,12.368396960541972,12.299259488078839,8.213442944698567,9.298745557512266,-16.65714192113511,7.997275590998099,10.567422289217522
ItemKNN::rp_faiss,200,1,32,0.15723346894567145,0.13088683809150561,0.7671877626491848,0.11042191965036142,0.13886331720839412,0.33539661572755175,1.8405420780181885,0.048727989196777344,0.05800604820251465,1.3521728515625,6.446483277156645,11.108660908953283,3.987240829346095,7.039270001629472,4.771855297427674,1.074929649160672,-5.354399654951136,-10.736279382604973,-8.667905475158133,-5.035631999142687
ItemKNN::rp_faiss,200,1,64,0.18511646701471282,0.1550411042170908,0.8013111447302067,0.13043368633383762,0.16356946144859646,0.37289374685619314,1.8846416473388672,0.0496211051940918,0.06129884719848633,1.368319034576416,17.73350054286198,18.454312502146664,4.447852760736182,18.123001978992214,17.79169959127902,11.17993723559243,2.3960098411965225,1.832860358156374,5.676647691074632,1.194091642592765
ItemKNN::rp_faiss,200,1,128,0.216244760905125,0.18014511106129236,0.8377878635064717,0.14670532862665994,0.19228226129605444,0.4292727342192494,1.991081953048706,0.05037808418273926,0.06100821495056152,1.4415791034698486,16.81551857185031,16.191839558270015,4.552129221732759,12.475030607642257,17.55388786707064,15.119316920269753,5.647774252475712,1.525518195708364,-0.47412351325912816,5.354019570159041
ItemKNN::rp_faiss,200,1,256,0.2429124580981825,0.20408613154715383,0.8677088586317028,0.1611111111111111,0.21386938561891508,0.47194672333193033,2.0972278118133545,0.05229306221008301,0.06316804885864258,1.509995937347412,12.332181867174864,13.289853021720809,3.5714285714285587,9.819535949584646,11.226789292655148,9.940996879360476,5.331064279002673,3.8012124883460174,3.5402345566597715,4.745964596246277
ItemKNN::rp_faiss,200,1,512,0.25959710020505783,0.21892840752734052,0.8826693561943184,0.171684316691881,0.22817686740297996,0.4945103623847989,2.2979841232299805,0.05479693412780762,0.06770014762878418,1.6529710292816162,6.868582302243054,7.272554909865314,1.7241379310344973,6.562679325995124,6.689822268231871,4.780971651539367,9.57246085932093,4.788153173485066,7.174669555305613,9.46857460990036
